vehicle_category,garage,reachable_population,year,week_of_year,number_of_competitors,x_unit_cost,x_units,demand_value,is_training_data
LOW END,KX,3.7140443719881238,2020,42,2.5625,1.2234042553191486,0.9444444444444446,0.5555555555555556,True
LOW END,KX,3.7140443719881238,2020,45,2.5625,0.9175531914893615,0.9444444444444446,0.5555555555555556,True
LOW END,KX,3.7140443719881238,2020,47,2.5625,1.2234042553191489,0.6111111111111113,0.5555555555555556,True
LOW END,KX,3.7140443719881238,2020,48,2.5625,1.2234042553191489,2.166666666666667,1.1111111111111112,True
LOW END,KX,3.7140443719881238,2020,51,2.5625,1.2234042553191489,0.7222222222222223,0.5555555555555556,True
LOW END,KX,3.7140443719881238,2021,10,2.5625,1.2234042553191489,0.33333333333333337,0.5555555555555556,True
LOW END,KX,3.7140443719881238,2021,11,2.5625,1.2234042553191489,0.8888888888888891,0.5555555555555556,True
LOW END,KY,3.6133436949626434,2020,6,2.59375,0.9042553191489362,0.2777777777777778,0.5555555555555556,True
LOW END,KY,3.6133436949626434,2020,26,2.59375,0.9042553191489362,1.0555555555555556,0.5555555555555556,True
LOW END,LA,4.1454358853069,2020,16,2.546875,1.2340425531914894,0.9444444444444445,0.5555555555555556,True
LOW END,LA,4.1454358853069,2020,19,2.546875,1.2340425531914894,0.7777777777777778,0.5555555555555556,True
LOW END,LA,4.1454358853069,2020,48,2.546875,1.2340425531914894,0.5000000000000001,0.5555555555555556,True
LOW END,LA,4.1454358853069,2021,6,2.546875,1.2340425531914891,0.9444444444444446,0.5555555555555556,True
LOW END,AQ,0.2158541375421821,2020,8,0.21875,1.0425531914893618,0.8333333333333334,0.5555555555555556,True
LOW END,AQ,0.2158541375421821,2020,11,0.21875,1.0425531914893618,0.7777777777777778,0.5555555555555556,True
